name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,source
29642,2006-07-25,86.6,71.4,77.4,90,71.4,78.5,68.8,76.4,0.108,100,16.67,rain,,,,9.3,9.3,3.5,0.6,204.9,1017.8,58.1,6.1,,,,,2006-07-25T06:34:54,2006-07-25T20:38:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-07-26,92.6,71.1,81.7,92,71.1,82.3,65.9,62.9,0,0,0,,,,,10.3,10.3,4.6,0.7,252,1017.2,8.2,7.2,,,,,2006-07-26T06:35:37,2006-07-26T20:37:30,0.05,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-07-27,92.7,74.2,83.9,92.6,74.2,84.7,64.5,54.1,0,0,0,,,,,8.4,8.4,4.9,1.4,281.7,1019.1,5.6,9.9,,,,,2006-07-27T06:36:20,2006-07-27T20:36:45,0.08,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-07-28,95.4,73.3,85.5,96.2,73.3,86.6,64.7,52.8,0,0,0,,,,,13.6,13.6,6.3,0.7,260,1020.6,6,9.7,,,,,2006-07-28T06:37:04,2006-07-28T20:35:58,0.11,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-07-29,84.6,74.3,78.6,87.4,74.3,79.2,65.9,65.6,0.004,100,8.33,rain,,,,10.5,10.5,6.9,3.1,248.4,1020,10.7,9.9,,,,,2006-07-29T06:37:48,2006-07-29T20:35:11,0.15,Rain,Clear conditions throughout the day with afternoon rain.,rain,obs
29642,2006-07-30,90.4,70,80.7,91.6,70,81.9,66.1,64,0,0,0,,,,,9.2,9.2,4.3,0.6,304.1,1015.8,22.2,9.6,,,,,2006-07-30T06:38:32,2006-07-30T20:34:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-07-31,94.3,73.1,83.9,95.6,73.1,85.9,67.8,61.1,0,0,0,,,,,5.7,5.7,3.8,0.6,291.7,1015.9,9,8.6,,,,,2006-07-31T06:39:16,2006-07-31T20:33:31,0.21,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-01,96.3,74.7,85.9,98.9,74.7,89,69.5,61,0.075,100,4.17,rain,,,,6.9,6.9,3.6,0.7,166.7,1018,12.4,8,,,,,2006-08-01T06:40:01,2006-08-01T20:32:39,0.24,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2006-08-02,95.2,76.7,83.7,100.2,76.7,87,70.2,65.3,0.289,100,8.33,rain,,,30,10,10,4.2,0.8,253.1,1017.5,7.4,7.8,,,,,2006-08-02T06:40:45,2006-08-02T20:31:46,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2006-08-03,96.4,74.4,83.6,101.7,74.4,86.4,69.7,65.4,0.049,100,8.33,rain,,,34.4,7.8,7.8,4.3,0.6,334.7,1015.9,8,9,,,,,2006-08-03T06:41:30,2006-08-03T20:30:51,0.31,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2006-08-04,96.9,74.3,85.4,99.4,74.3,87.1,67.1,57.4,0,0,0,,,,,9.9,9.9,4.2,0.6,344,1015.2,10.4,9.5,,,,,2006-08-04T06:42:15,2006-08-04T20:29:56,0.34,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-05,89.2,75.1,81.8,95,75.1,84.4,69.3,66.5,0.01,100,4.17,rain,,,,13.5,13.5,8.1,2.8,40.9,1017.4,38.8,9,,,,,2006-08-05T06:42:59,2006-08-05T20:28:59,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2006-08-06,88,73.4,80,94.1,73.4,82.2,70.3,73.3,0.107,100,12.5,rain,,,,9.2,9.2,5,0.8,62,1021.3,56.4,8,,,,,2006-08-06T06:43:44,2006-08-06T20:28:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2006-08-07,94.8,74.1,84.2,97.4,74.1,86.6,69.5,64.4,0,0,0,,,,,7.8,7.8,3.6,0.6,347.7,1022.1,14.3,7.8,,,,,2006-08-07T06:44:29,2006-08-07T20:27:01,0.44,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-08,95.7,74.7,84.1,98.4,74.7,86.3,68.7,62.4,0.075,100,4.17,rain,,,,10.6,10.6,4.5,0.7,23.7,1019.9,10.3,8.6,,,,,2006-08-08T06:45:14,2006-08-08T20:26:00,0.47,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2006-08-09,93,74.2,83.2,95.7,74.2,85.1,67.9,62.3,0,0,0,,,,,9.8,9.8,5.5,0.6,51.1,1018.3,14.7,8.8,,,,,2006-08-09T06:45:59,2006-08-09T20:24:58,0.5,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-10,92.6,73.4,81.1,99.2,73.4,84,71.1,73.6,0.166,100,16.67,rain,,,,7.7,7.7,4.5,0.6,233.7,1014.7,17,7.8,,,,,2006-08-10T06:46:44,2006-08-10T20:23:55,0.54,Rain,Clear conditions throughout the day with rain.,rain,obs
29642,2006-08-11,85.9,73.2,79.3,87.7,73.2,80.2,67.4,67.8,0.033,100,8.33,rain,,,,9.1,9.1,5.4,1.5,17.5,1012,35.7,9.6,,,,,2006-08-11T06:47:29,2006-08-11T20:22:51,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2006-08-12,76.7,66.3,69.5,76.7,66.3,69.5,64.6,84.5,0.937,100,58.33,rain,,,,12.8,12.8,8.5,5.8,57.9,1016.1,99.4,5.7,,,,,2006-08-12T06:48:14,2006-08-12T20:21:45,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-08-13,81.3,67.3,73.6,82.4,67.3,73.8,61.1,65.7,0,0,0,,,,,7.5,7.5,5.1,0.8,62.2,1019.9,79.3,9.9,,,,,2006-08-13T06:48:59,2006-08-13T20:20:39,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-08-14,86.9,69.1,77.6,88.4,69.1,78.4,65.6,67.7,0.094,100,8.33,rain,,,,9.6,9.6,5.4,0.6,208.3,1018.9,47.1,9.3,,,,,2006-08-14T06:49:44,2006-08-14T20:19:32,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-08-15,87.4,70.8,76.2,93,70.8,77.1,69.1,79.4,1.219,100,25,rain,,,,12.7,12.7,6.1,3,237.2,1016.5,48.3,8.4,,,,,2006-08-15T06:50:29,2006-08-15T20:18:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-08-16,83.1,71.5,76.7,87.5,71.5,77.9,69.9,80.5,0.01,100,8.33,rain,,,,13.2,13.2,7.5,0.6,40.8,1018.4,46.8,6,,,,,2006-08-16T06:51:14,2006-08-16T20:17:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2006-08-17,85,74.2,78.9,85.8,74.2,79.3,64.6,62.8,0,0,0,,,,,11.5,11.5,7.2,3.9,48.5,1020.9,52.3,7.6,,,,,2006-08-17T06:51:59,2006-08-17T20:16:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-08-18,85.6,67.9,76.7,86,67.9,76.9,61.3,60.1,0,0,0,,,,,9.1,9.1,6.8,2.2,38.3,1020.7,4.5,9.2,,,,,2006-08-18T06:52:43,2006-08-18T20:14:52,0.82,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-19,87.4,68.6,78.5,88,68.6,79,63.4,61.2,0,0,0,,,,,6.8,6.8,4.1,0.8,343.8,1018.1,11.2,9.3,,,,,2006-08-19T06:53:28,2006-08-19T20:13:40,0.86,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-20,88.9,71.7,78.2,93.2,71.7,79.4,68.6,73.9,0.077,100,12.5,rain,,,31.4,15.5,15.5,4.2,0.6,273.8,1016.8,19.2,7.6,,,,,2006-08-20T06:54:12,2006-08-20T20:12:27,0.89,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2006-08-21,89.2,70.4,78.4,92.7,70.4,79.7,68.7,74.2,0.383,100,12.5,rain,,,,6,6,3.5,0.6,330.3,1018.4,25.3,8.8,,,,,2006-08-21T06:54:57,2006-08-21T20:11:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-08-22,85.6,72.7,75.7,91.3,72.7,76.4,70.8,85.3,0.733,100,29.17,rain,,,32.2,11.4,11.4,3.6,0.6,250.6,1018.7,50.1,6.5,,,,,2006-08-22T06:55:41,2006-08-22T20:09:59,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-08-23,84.9,71.5,76.8,88.8,71.5,77.8,69.5,79.4,0.107,100,25,rain,,,,9,9,3.9,0.6,84.1,1016.6,70,6.4,,,,,2006-08-23T06:56:25,2006-08-23T20:08:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-08-24,83.8,73.4,77.7,88.4,73.4,78.8,70.6,79.4,0.519,100,25,rain,,,,11.5,11.5,5.1,0.7,68.3,1015.7,64,5.1,,,,,2006-08-24T06:57:10,2006-08-24T20:07:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-08-25,85.7,69.3,76.8,86.8,69.3,77.2,65.7,71.4,0.008,100,8.33,rain,,,,7.8,7.8,3.9,0.6,105.9,1017.2,17,7.1,,,,,2006-08-25T06:57:54,2006-08-25T20:06:10,0.06,Rain,Clear conditions throughout the day with rain clearing later.,rain,obs
29642,2006-08-26,87.5,67.6,77.1,88.4,67.6,77.6,64,65.7,0,0,0,,,,,6.3,6.3,3.7,0.6,90.4,1018.6,19.8,8.9,,,,,2006-08-26T06:58:38,2006-08-26T20:04:52,0.1,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-27,87.8,69.2,78.1,89.5,69.2,79.1,65.6,67.1,0,0,0,,,,,5.8,5.8,3.2,0.8,88.7,1018.8,15,9.1,,,,,2006-08-27T06:59:21,2006-08-27T20:03:34,0.13,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-28,89.3,69.1,79.7,92.1,69.1,81.2,66.7,66.2,0,0,0,,,,,9.6,9.6,5.2,0.6,228.2,1016,12.7,8.9,,,,,2006-08-28T07:00:05,2006-08-28T20:02:15,0.16,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-08-29,92.3,74.8,82.1,97.7,74.8,84.5,70.6,69.9,0.013,100,8.33,rain,,,32.2,10,10,5.7,1.6,232.9,1012.4,24.3,9,,,,,2006-08-29T07:00:49,2006-08-29T20:00:55,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,obs
29642,2006-08-30,87.4,72.9,77.2,93.3,72.9,78.3,70.5,80.9,0.821,100,29.17,rain,,,,10.2,10.2,4.3,0.6,75.6,1011.9,42.1,8.8,,,,,2006-08-30T07:01:33,2006-08-30T19:59:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-08-31,81.8,71.5,74.8,84.6,71.5,75.1,68.9,82.7,0.147,100,25,rain,,,,11.2,11.2,7.9,3,57.5,1012.3,85.1,8.1,,,,,2006-08-31T07:02:16,2006-08-31T19:58:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-09-01,79.8,68.8,73.4,79.8,68.8,73.4,65.5,77.3,0.538,100,33.33,rain,,,,9.3,9.3,6,2.5,36.3,1013.5,96.9,9.6,,,,,2006-09-01T07:03:00,2006-09-01T19:56:53,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2006-09-02,81,69.1,73.9,82.6,69.1,74.1,64.4,73.1,0.011,100,8.33,rain,,,,8.9,8.9,4.8,0.8,224.6,1015.4,72.2,9.4,,,,,2006-09-02T07:03:43,2006-09-02T19:55:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2006-09-03,82.6,70.9,75.8,86,70.9,76.6,68.2,77.7,0.036,100,8.33,rain,,,,7.5,7.5,4.2,0.6,50.6,1017.1,67.4,8.5,,,,,2006-09-03T07:04:26,2006-09-03T19:54:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-09-04,81.9,71.6,75.6,85.8,71.6,76.3,69.4,81.9,0.123,100,20.83,rain,,,,6.9,6.9,3.5,0.6,73.2,1017.5,60.7,6.9,,,,,2006-09-04T07:05:10,2006-09-04T19:52:47,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-09-05,76.5,68.6,71.7,76.5,68.6,71.7,66.8,84.8,0.345,100,33.33,rain,,,,11.6,11.6,4.7,0.6,41.7,1016.8,74.5,7.3,,,,,2006-09-05T07:05:53,2006-09-05T19:51:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-09-06,81.2,65.4,73.2,81.7,65.4,73.2,62,70.3,0.029,100,16.67,rain,,,,6.1,6.1,3.3,0.6,37,1016.9,26,9,,,,,2006-09-06T07:06:36,2006-09-06T19:50:00,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-09-07,77.3,66.9,70.9,77.3,66.9,70.9,63.8,78.7,0.113,100,8.33,rain,,,,8.1,8.1,4.9,0.9,70.4,1018.7,60.1,8.6,,,,,2006-09-07T07:07:19,2006-09-07T19:48:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-09-08,82.3,65.8,73.3,82.6,65.8,73.4,63.1,72.5,0.008,100,8.33,rain,,,,5.9,5.9,3.4,0.6,39.8,1019.2,29.6,7.1,,,,,2006-09-08T07:08:02,2006-09-08T19:47:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs
29642,2006-09-09,81.9,65.6,73.5,82.7,65.6,73.7,63.5,72.4,0.002,100,4.17,rain,,,,6.4,6.4,2.5,0.7,192.5,1019.5,6.3,7.2,,,,,2006-09-09T07:08:45,2006-09-09T19:45:47,0.56,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2006-09-10,83.7,66.5,75,84,66.5,75.1,63,68.8,0,0,0,,,,,8.8,8.8,4,0.6,67.3,1019.6,17.7,6.3,,,,,2006-09-10T07:09:29,2006-09-10T19:44:23,0.6,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-09-11,79.5,66.4,72.2,79.5,66.4,72.2,61.4,70.1,0.217,100,8.33,rain,,,,9.5,9.5,7.3,4.3,54.5,1022.1,34.2,6.5,,,,,2006-09-11T07:10:12,2006-09-11T19:42:57,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,obs
29642,2006-09-12,73.3,64.3,67.8,73.3,64.3,67.8,60.2,77.2,0.017,100,20.83,rain,,,,8.6,8.6,6.6,5.3,78,1022.3,70.2,7.4,,,,,2006-09-12T07:10:55,2006-09-12T19:41:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-09-13,65.6,61.8,63.4,65.6,61.8,63.4,60.9,91.6,1.451,100,95.83,rain,,,,10.3,10.3,7.2,2.1,40.2,1015.3,100,4,,,,,2006-09-13T07:11:38,2006-09-13T19:40:07,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-09-14,78.7,59.2,68.1,78.7,59.2,68.1,59.4,75.7,0.008,100,8.33,rain,,,,7,7,3.7,0.7,343.8,1013.5,65.1,8.5,,,,,2006-09-14T07:12:21,2006-09-14T19:38:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2006-09-15,79.7,61.5,70.6,79.7,61.5,70.6,55.6,60.6,0,0,0,,,,,8.9,8.9,4.6,0.7,19.9,1017.7,32.6,9.7,,,,,2006-09-15T07:13:04,2006-09-15T19:37:15,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-09-16,81.9,61.5,71.1,81.9,61.5,71.1,59.1,67.7,0,0,0,,,,,6.5,6.5,3.2,0.6,218.6,1019.5,23,8.9,,,,,2006-09-16T07:13:47,2006-09-16T19:35:49,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-09-17,81.4,63.4,72.5,81.3,63.4,72.5,59.8,66.8,0,0,0,,,,,7.8,7.8,3.5,0.6,234.7,1017.7,31.3,8.3,,,,,2006-09-17T07:14:31,2006-09-17T19:34:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-09-18,83,63.7,73.4,85.8,63.7,74,64.8,75.5,0.134,100,12.5,rain,,,,9.2,9.2,5.7,0.8,207.1,1014.6,48.2,6.9,,,,,2006-09-18T07:15:14,2006-09-18T19:32:57,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs
29642,2006-09-19,82.1,67.2,73.4,84.7,67.2,73.9,64.2,74.5,0.006,100,12.5,rain,,,,12.1,12.1,8.8,4.5,254.1,1010.9,58,9.2,,,,,2006-09-19T07:15:57,2006-09-19T19:31:31,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2006-09-20,75.6,55.5,65.4,75.6,55.5,65.4,48.8,56.9,0,0,0,,,,,8.5,8.5,5,1.5,4.9,1013.5,0,9.9,,,,,2006-09-20T07:16:41,2006-09-20T19:30:05,0.94,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-09-21,71,50.4,61.2,71,50.4,61.2,46.7,60,0,0,0,,,,,11.5,11.5,8.1,3.5,57.5,1019,15.2,9.9,,,,,2006-09-21T07:17:25,2006-09-21T19:28:39,0.97,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-09-22,77.8,62.2,68.4,77.8,62.2,68.4,59,72.5,0.01,100,8.33,rain,,,,7,7,5.2,2.9,72.7,1020.2,89.1,9.2,,,,,2006-09-22T07:18:08,2006-09-22T19:27:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-09-23,85,67.8,75.1,85.9,67.8,75.6,65.2,72.7,0.109,100,33.33,rain,,,,12.7,12.7,5.9,0.8,234.1,1018.3,56.2,8.2,,,,,2006-09-23T07:18:52,2006-09-23T19:25:47,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-09-24,80.5,68,74.2,83.2,68,74.4,67.5,80.4,0.243,100,41.67,rain,,,,13.3,13.3,8,3.2,234.6,1014.4,69.1,8.9,,,,,2006-09-24T07:19:36,2006-09-24T19:24:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-09-25,76.1,62.9,68.7,76.1,62.9,68.7,56.5,66.6,0,0,0,,,,,7.8,7.8,4.6,1.4,337,1015.2,23.9,9.9,,,,,2006-09-25T07:20:20,2006-09-25T19:22:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-09-26,72.7,59.3,65.3,72.7,59.3,65.3,53.2,65.9,0,0,0,,,,,7.7,7.7,5,1.6,69.6,1017.9,56,9.8,,,,,2006-09-26T07:21:05,2006-09-26T19:21:30,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-09-27,75.3,59.7,65.6,75.3,59.7,65.6,55.3,71.1,0.014,100,8.33,rain,,,,7.3,7.3,3.5,0.7,184.4,1016,47.9,8.8,,,,,2006-09-27T07:21:49,2006-09-27T19:20:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs
29642,2006-09-28,79.8,55.9,64.5,79.8,55.9,64.5,55.2,73.9,0.125,100,25,rain,,,32.2,18.1,18.1,6.4,0.8,231.7,1011.5,29.2,8.3,,,,,2006-09-28T07:22:34,2006-09-28T19:18:40,0.21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,obs
29642,2006-09-29,68.5,49.1,58.8,68.5,48.1,58.7,43.4,58.8,0.004,100,8.33,rain,,,,8.9,8.9,4.7,0.9,299.9,1015.8,3.5,9.9,,,,,2006-09-29T07:23:19,2006-09-29T19:17:15,0.25,Rain,Clear conditions throughout the day with rain.,rain,obs
29642,2006-09-30,71.3,49,59.9,71.3,49,59.9,47.8,66.9,0,0,0,,,,,11.4,11.4,6,0.7,219.1,1018.8,2.5,9.4,,,,,2006-09-30T07:24:04,2006-09-30T19:15:50,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-10-01,80.4,58,68,80.6,58,68,54.6,63.8,0.014,100,8.33,rain,,,,8.4,8.4,5.2,2.9,280,1019.2,24.8,9.8,,,,,2006-10-01T07:24:49,2006-10-01T19:14:26,0.31,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,obs
29642,2006-10-02,78.5,58.6,67.8,78.5,58.6,67.8,52.5,59.6,0,0,0,,,,,9.8,9.8,4.8,1.1,53.3,1024.5,0.2,9.9,,,,,2006-10-02T07:25:35,2006-10-02T19:13:02,0.35,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-10-03,80.4,57.7,68.6,81,57.7,68.7,57.7,70.2,0.002,100,4.17,rain,,,,9.2,9.2,3.5,0.6,243.6,1024.9,13.9,9.1,,,,,2006-10-03T07:26:21,2006-10-03T19:11:38,0.38,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2006-10-04,83.1,60.5,70.5,82.1,60.5,70.5,58.6,69.1,0.002,100,4.17,rain,,,,8,8,3.9,0.7,233.5,1022.8,3.4,6.9,,,,,2006-10-04T07:27:07,2006-10-04T19:10:15,0.42,Rain,Clear conditions throughout the day with early morning rain.,rain,obs
29642,2006-10-05,84.9,60.6,72.6,84,60.6,72.4,58.2,63.7,0.002,100,4.17,rain,,,,6.6,6.6,3.3,0.8,264.7,1019.3,1.4,7.9,,,,,2006-10-05T07:27:53,2006-10-05T19:08:53,0.45,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2006-10-06,77.8,58.2,69.9,77.8,58.2,69.9,54.3,60.4,0,0,0,,,,,12.6,12.6,7.4,0.6,15.6,1018.3,29.2,9.4,,,,,2006-10-06T07:28:40,2006-10-06T19:07:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-10-07,67.4,49.6,58.4,67.4,47.2,58.2,46.3,65.6,0.008,100,4.17,rain,,,,12.5,12.5,6.6,2.2,34.2,1021.3,49.9,9.9,,,,,2006-10-07T07:29:26,2006-10-07T19:06:09,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-10-08,64.7,57.2,60.7,64.7,57.2,60.7,54.5,80.2,0.006,100,4.17,rain,,,,16.7,16.7,11.1,7.5,35.4,1021.6,98.2,9.7,,,,,2006-10-08T07:30:14,2006-10-08T19:04:47,0.55,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,obs
29642,2006-10-09,76.1,57.9,66.3,76.1,57.9,66.3,53.2,64.9,0,0,0,,,,,13.3,13.3,9.2,2.2,35.9,1020.3,30.4,9.9,,,,,2006-10-09T07:31:01,2006-10-09T19:03:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2006-10-10,79.4,57.2,67.5,79.4,57.2,67.5,50.8,58.4,0.002,100,4.17,rain,,,,7,7,4.4,0.6,28.9,1016.9,0,9.9,,,,,2006-10-10T07:31:49,2006-10-10T19:02:07,0.62,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2006-10-11,77.2,61.6,68,77.2,61.6,68,57.4,70.1,0.043,100,4.17,rain,,,31.1,11.3,11.3,6.1,0.6,217,1009.7,44.2,9.8,,,,,2006-10-11T07:32:37,2006-10-11T19:00:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2006-10-12,74.3,57.3,64.5,74.3,57.3,64.5,46.8,57.3,0.004,100,8.33,rain,,,,14.8,14.8,9.9,5.2,256.7,1008.5,6.8,9,,,,,2006-10-12T07:33:26,2006-10-12T18:59:28,0.68,Rain,Clear conditions throughout the day with early morning rain.,rain,obs
29642,2006-10-13,65,47.4,55.8,65,44.9,55.6,31.7,43.5,0,0,0,,,,,12.9,12.9,7.1,2.3,278.3,1012.9,29.9,9.9,,,,,2006-10-13T07:34:14,2006-10-13T18:58:10,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2006-10-14,69.2,36.8,52.3,69.2,36.8,52.3,26.8,42.2,0,0,0,,,,,11.3,11.3,5,0.6,254.1,1016.6,0,9.9,,,,,2006-10-14T07:35:04,2006-10-14T18:56:53,0.75,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-10-15,66.6,39.4,52.9,66.6,37.4,52.6,28,42.2,0,0,0,,,,,6.8,6.8,3.3,0.6,84.6,1020.4,0.2,9.8,,,,,2006-10-15T07:35:53,2006-10-15T18:55:36,0.78,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2006-10-16,62.1,49.8,55.3,62.1,49.3,55.3,40.1,57.8,0.065,100,12.5,rain,,,,10.4,10.4,5.8,1.2,44.4,1022,45.8,9.6,,,,,2006-10-16T07:36:43,2006-10-16T18:54:20,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs
29642,2006-10-17,60.9,52.1,56.3,60.9,52.1,56.3,54.3,93,2.148,100,100,rain,,,,12.3,12.3,7.2,1.2,33.2,1014.6,100,2.9,,,,,2006-10-17T07:37:33,2006-10-17T18:53:05,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2006-10-18,77.3,61.3,66.5,77.3,61.3,66.5,62,86.2,0.008,100,8.33,rain,,,,5.6,5.6,2.9,0.6,114.1,1012.7,67.2,4.6,,,,,2006-10-18T07:38:24,2006-10-18T18:51:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2006-10-19,71.8,65,67.2,71.8,65,67.2,64,89.7,0.124,100,25,rain,,,,9,9,3.2,0.6,201,1010.5,91.4,1.9,,,,,2006-10-19T07:39:15,2006-10-19T18:50:38,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2006-10-20,70.8,52.8,64.7,70.8,52.8,64.7,54.2,71,0.144,100,12.5,rain,,,,13.9,13.9,8.1,2,274.5,1007.6,32.8,8,,,,,2006-10-20T07:40:06,2006-10-20T18:49:25,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2006-10-21,65.7,44.8,54.1,65.7,40.3,53.3,42.2,65.9,0,0,0,,,,,10.2,10.2,5.4,0.7,51.2,1016.7,0,9.9,,,,,2006-10-21T07:40:58,2006-10-21T18:48:14,0.98,Clear,Clear conditions throughout the day.,clear-day,obs
